Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
9830	-31.2314	-25.2582	-5.97313	0.01	1.495958	-2.48525	0.003271523
9840	-31.5507	-25.4428	-6.10789	0.01	1.560399	-2.577772	0.002643798
9850	-32.0206	-27.0397	-4.98089	0.01	0.955857	-2.985245	0.001034559
9860	-31.3326	-25.3775	-5.95518	0.01	1.48732	-2.098661	0.007967817
9870	-30.3496	-25.5582	-4.79147	0.01	0.7739257	-2.254132	0.005570161
9880	-31.4189	-26.2284	-5.19041	0.01	1.091039	-2.775614	0.001676431
9890	-30.9668	-26.2035	-4.76332	0.01	0.6902927	-2.712551	0.001938427
9900	-30.7689	-25.9087	-4.86026	0.01	0.8565854	-2.635314	0.002315721
9910	-33.4507	-27.9746	-5.4761	0.01	1.248568	-3.227312	0.0005925
9920	-33.0617	-28.2948	-4.76685	0.01	0.7169223	-3.28068	0.000523986
9930	-31.1895	-26.1408	-5.04867	0.01	0.4710693	-2.132102	0.007377305
9940	-31.0379	-26.0476	-4.99028	0.01	0.4907135	-2.153094	0.007029208
9950	-32.9958	-27.5878	-5.40799	0.01	0.3895508	-3.086528	0.0008193541
9960	-30.5025	-25.2886	-5.21387	0.01	1.104788	-2.325223	0.00472908
9970	-31.5348	-26.7709	-4.76392	0.01	0.6751778	-2.887841	0.001294671
9980	-30.7211	-25.774	-4.94707	0.01	0.5075607	-2.287567	0.005157422
9990	-33.636	-25.3662	-8.26981	0.01	2.583407	-2.660889	0.002183289
10000	-31.2161	-26.2805	-4.93563	0.01	0.5124486	-2.707133	0.001962758
10010	-31.308	-25.9876	-5.32041	0.01	0.4054369	-2.539647	0.002886374
10020	-31.7421	-26.8071	-4.935	0.01	0.5127252	-2.880169	0.001317744
10030	-31.5653	-24.9182	-6.64717	0.01	1.814008	-2.309878	0.004899167
10040	-32.1207	-26.298	-5.82267	0.01	0.3319403	-2.143424	0.00718747
10050	-30.3484	-25.5494	-4.799	0.01	0.7855584	-2.416502	0.003832643
10060	-31.5687	-26.4369	-5.13183	0.01	0.4474146	-2.75126	0.001773127
10070	-30.8989	-25.1774	-5.7214	0.01	1.373197	-2.39193	0.004055737
10080	-30.8295	-25.5389	-5.29064	0.01	1.148543	-2.542703	0.002866134
10090	-32.4108	-25.7521	-6.65863	0.01	1.819359	-2.709721	0.001951098
10100	-32.8771	-25.0618	-7.8153	0.01	2.363912	-2.538324	0.00289518
10110	-34.1343	-26.6884	-7.44584	0.01	2.188324	-2.973577	0.001062731
10120	-30.5529	-25.419	-5.13394	0.01	1.05707	-2.450641	0.003542904
10130	-30.6886	-25.6094	-5.07918	0.01	1.022682	-2.545858	0.00284539
10140	-32.1273	-27.1564	-4.97084	0.01	0.9485225	-3.014583	0.0009669779
10150	-30.7837	-25.826	-4.95771	0.01	0.5031891	-2.246465	0.005669374
10160	-31.4741	-24.9892	-6.4849	0.01	1.738111	-2.373658	0.004230016
10170	-30.7063	-25.2221	-5.48413	0.01	1.252764	-2.370564	0.004260261
10180	-30.4563	-25.6091	-4.84719	0.01	0.8435149	-2.492411	0.003218021
10190	-31.2502	-26.4715	-4.77864	0.01	0.6296358	-2.792206	0.001613593
10200	-31.1361	-25.1834	-5.9527	0.01	1.486125	-2.175	0.006683438
10210	-31.9652	-27.1761	-4.78907	0.01	0.7699396	-3.00675	0.0009845773
10220	-31.1885	-25.787	-5.40151	0.01	1.209128	-2.650363	0.002236849
10230	-31.0449	-26.0924	-4.95255	0.01	0.5052877	-2.133528	0.007353124
10240	-31.7964	-26.0946	-5.70173	0.01	1.363424	-1.965204	0.01083418
10250	-33.8139	-28.6734	-5.14048	0.01	0.4451776	-3.360339	0.0004361755
10260	-31.0303	-25.6757	-5.35453	0.01	1.183782	-2.0719	0.008474219
10270	-30.6648	-25.7406	-4.9242	0.01	0.5175499	-2.384808	0.0041228
10280	-32.6272	-25.8364	-6.79077	0.01	1.881086	-2.739361	0.001822382
10290	-32.9282	-27.4157	-5.51254	0.01	0.3726675	-3.038997	0.0009141193
10300	-31.3151	-25.3247	-5.99041	0.01	1.504263	-2.519231	0.003025304
10310	-32.3271	-26.7094	-5.61768	0.01	1.321282	-2.927239	0.001182391
10320	-30.885	-25.2382	-5.64683	0.01	1.335975	-2.427391	0.003737742
10330	-30.6016	-25.5275	-5.07409	0.01	1.019396	-2.15688	0.006968188
10340	-31.6742	-25.9579	-5.7163	0.01	0.3446262	-2.476553	0.003337698
10350	-30.5576	-25.7301	-4.82751	0.01	0.5745274	-2.263513	0.005451134
10360	-30.6271	-25.3259	-5.30122	0.01	1.154449	-2.421383	0.003789802
10370	-31.6348	-25.7881	-5.84678	0.01	1.434813	-2.680441	0.002087175
10380	-30.5827	-25.254	-5.32874	0.01	1.169669	-2.280665	0.005240044
10390	-32.4283	-26.4307	-5.99754	0.01	1.507685	-2.869325	0.001351062
10400	-30.7726	-25.5728	-5.19978	0.01	1.096554	-2.546374	0.00284201
10410	-30.4688	-25.5763	-4.89244	0.01	0.8861419	-2.1821	0.006575059
10420	-32.2034	-27.3992	-4.80425	0.01	0.7930457	-3.065657	0.0008596931
10430	-33.7811	-27.2482	-6.53295	0.01	1.760603	-1.797344	0.01594616
10440	-31.4571	-24.9444	-6.51272	0.01	1.751133	-2.28772	0.00515561
10450	-30.8037	-26.0335	-4.77016	0.01	0.7287864	-2.657818	0.002198783
10460	-30.603	-25.4268	-5.17622	0.01	1.082622	-2.465442	0.003424193
10470	-31.5699	-25.8926	-5.67725	0.01	1.351218	-2.000656	0.0099849
10480	-31.1282	-25.7232	-5.40496	0.01	1.210976	-2.6281	0.002354509
10490	-32.1699	-25.6637	-6.5062	0.01	1.748082	-2.676139	0.002107952
10500	-30.3165	-25.5307	-4.78576	0.01	0.7641557	-2.305617	0.004947464
10510	-30.9745	-25.1278	-5.8468	0.01	1.434823	-2.371518	0.004250915
10520	-32.0162	-26.4493	-5.56698	0.01	1.295523	-2.857367	0.001388778
10530	-32.961	-27.9379	-5.02306	0.01	0.9855046	-1.799025	0.01588456
10540	-31.4067	-25.8001	-5.60658	0.01	1.315666	-2.669521	0.002140319
10550	-30.6802	-25.5931	-5.08714	0.01	1.02778	-2.130013	0.007412879
10560	-30.4807	-25.6402	-4.84052	0.01	0.8365348	-2.508199	0.003103139
10570	-31.2366	-26.3376	-4.89905	0.01	0.8918548	-1.99019	0.01022845
10580	-30.4399	-25.4426	-4.9973	0.01	0.9675987	-2.428131	0.003731378
10590	-30.7349	-25.2169	-5.51804	0.01	1.270373	-2.376217	0.004205169
10600	-30.8578	-25.2087	-5.64903	0.01	1.337078	-2.404056	0.003944064
10610	-32.0204	-26.8879	-5.13254	0.01	1.05621	-1.893972	0.01276521
10620	-31.4047	-26.641	-4.76368	0.01	0.6970174	-1.976263	0.01056178
10630	-31.4945	-24.9591	-6.53535	0.01	1.761724	-2.23933	0.005763279
10640	-31.3832	-25.909	-5.47424	0.01	0.3786202	-2.294302	0.005078065
10650	-30.8042	-25.903	-4.90116	0.01	0.5285792	-2.543501	0.002860876
10660	-32.2321	-26.999	-5.23304	0.01	1.115881	-1.875083	0.01333265
10670	-30.8471	-26.0084	-4.83869	0.01	0.5659927	-2.609137	0.002459592
10680	-30.7063	-25.9008	-4.80551	0.01	0.5943359	-2.162181	0.006883646
10690	-30.5221	-25.7507	-4.77135	0.01	0.6450087	-2.500148	0.0031612
10700	-31.8182	-26.7726	-5.04561	0.01	1.000715	-2.918881	0.001205366
10710	-34.2045	-28.8697	-5.33477	0.01	0.4027052	-3.405574	0.0003930298
10720	-33.0084	-26.4225	-6.58592	0.01	1.785379	-1.881543	0.01313581
10730	-32.0555	-26.3246	-5.73092	0.01	1.377913	-2.830812	0.001476346
10740	-30.5669	-25.2527	-5.31413	0.01	1.16161	-2.311223	0.00488402
10750	-31.0558	-26.258	-4.79777	0.01	0.6027121	-2.063018	0.008649314
10760	-32.4339	-24.7845	-7.64931	0.01	2.284748	-2.193753	0.006400988
10770	-31.0811	-25.6877	-5.39336	0.01	1.204764	-2.06517	0.008606568
10780	-30.6667	-25.2318	-5.43496	0.01	1.226928	-2.25693	0.005534393
10790	-31.1436	-26.3802	-4.76342	0.01	0.6929216	-2.01898	0.009572377
10800	-31.1382	-25.837	-5.30115	0.01	1.154411	-2.659617	0.002189694
10810	-30.639	-25.8756	-4.76337	0.01	0.6918859	-2.583536	0.002608938
10820	-30.7695	-26.0051	-4.76438	0.01	0.7035555	-2.641522	0.002282853
10830	-32.617	-25.4097	-7.20724	0.01	2.075975	-2.629423	0.002347348
10840	-31.8688	-25.6733	-6.19549	0.01	1.601962	-2.011038	0.009749049
10850	-30.9585	-26.0321	-4.92639	0.01	0.9144583	-2.690096	0.002041286
10860	-30.6474	-25.7322	-4.91526	0.01	0.5217031	-2.36164	0.004348701
10870	-30.8088	-25.7804	-5.02841	0.01	0.4775483	-2.394962	0.004027522
10880	-32.013	-26.4864	-5.52656	0.01	0.3705494	-2.754394	0.001760378
10890	-31.9323	-25.7634	-6.16887	0.01	1.589355	-2.690183	0.00204088
10900	-33.534	-26.7939	-6.7401	0.01	1.85742	-2.9812	0.001044239
10910	-30.3498	-25.5624	-4.78741	0.01	0.7670786	-2.255641	0.005550845
10920	-30.5629	-25.7658	-4.79709	0.01	0.7827201	-2.557088	0.002772756
10930	-30.335	-25.565	-4.77003	0.01	0.7283759	-2.294294	0.005078158
10940	-31.0539	-26.1598	-4.89403	0.01	0.5322289	-2.664855	0.002163442
10950	-30.8676	-26.0879	-4.77973	0.01	0.7525314	-2.682478	0.002077409
10960	-30.5478	-25.6517	-4.89614	0.01	0.8893503	-2.149288	0.007091075
10970	-30.5099	-25.3989	-5.11103	0.01	1.042876	-2.429258	0.003721702
10980	-30.9906	-26.2172	-4.77338	0.01	0.6401579	-2.062227	0.008665083
10990	-31.371	-26.4862	-4.88482	0.01	0.8794287	-2.827763	0.001486747
11000	-30.5356	-25.7691	-4.76646	0.01	0.7152323	-2.164897	0.006840737
11010	-33.3077	-25.5761	-7.73169	0.01	2.323973	-1.960174	0.01096039
11020	-30.7269	-25.9612	-4.76571	0.01	0.6637418	-2.118467	0.007612595
11030	-34.9791	-29.9555	-5.02361	0.01	0.4791321	-3.658718	0.0002194231
11040	-30.465	-25.6753	-4.78968	0.01	0.7709628	-2.505052	0.003125707
11050	-30.3327	-25.5563	-4.77638	0.01	0.7452207	-2.285097	0.005186837
11060	-30.5253	-25.5159	-5.00942	0.01	0.9761005	-2.48357	0.003284204
11070	-30.9089	-25.1847	-5.72422	0.01	1.374594	-2.399493	0.003985722
11080	-30.6273	-25.864	-4.76331	0.01	0.6897968	-2.577508	0.002645406
11090	-31.7071	-26.8258	-4.88136	0.01	0.8763204	-1.923541	0.01192503
11100	-31.5126	-26.7474	-4.76518	0.01	0.7088051	-2.88468	0.001304128
11110	-32.144	-27.3041	-4.83998	0.01	0.565055	-3.024601	0.0009449296
11120	-35.7104	-27.0734	-8.63699	0.01	2.764083	-3.084274	0.0008236178
11130	-32.4552	-24.8711	-7.58409	0.01	2.25377	-2.432751	0.003691891
11140	-31.3568	-26.5865	-4.77025	0.01	0.7290643	-2.840162	0.0014449
11150	-31.5068	-25.5118	-5.99506	0.01	1.506494	-2.595664	0.00253709
11160	-31.177	-25.4714	-5.70556	0.01	1.365328	-2.556953	0.002773621
11170	-35.8553	-27.5379	-8.31744	0.01	2.606663	-1.728745	0.01867475
11180	-30.9423	-26.1008	-4.84156	0.01	0.5639214	-2.648348	0.002247253
11190	-32.0186	-26.7252	-5.29348	0.01	0.4107064	-2.8417	0.001439793
11200	-31.6686	-25.0426	-6.62603	0.01	1.804129	-2.162047	0.006885776
11210	-30.9938	-26.2163	-4.77752	0.01	0.7477835	-2.037973	0.009162774
11220	-30.6018	-25.8358	-4.76602	0.01	0.7131904	-2.57086	0.002686213
11230	-30.6871	-25.3704	-5.31668	0.01	1.163022	-2.457156	0.003490152
11240	-30.7581	-25.8826	-4.87557	0.01	0.8710472	-2.628053	0.002354764
11250	-32.0431	-26.1689	-5.87417	0.01	1.448141	-1.944785	0.01135572
11260	-30.5274	-25.7229	-4.80446	0.01	0.7933318	-2.538851	0.002891674
11270	-32.2736	-27.5103	-4.76331	0.01	0.6898431	-1.872573	0.01340993
11280	-30.5443	-25.34	-5.20434	0.01	1.099221	-2.229404	0.005896518
11290	-30.8308	-25.8995	-4.93132	0.01	0.5143469	-2.19915	0.006321932
11300	-30.883	-25.5007	-5.38239	0.01	1.198866	-2.536422	0.002907888
11310	-30.9919	-25.8299	-5.16203	0.01	0.4397671	-2.307232	0.004929102
11320	-32.4016	-25.1125	-7.28901	0.01	2.1144	-2.526793	0.00297308
11330	-30.3861	-25.6225	-4.76356	0.01	0.6954071	-2.425756	0.003751839
11340	-31.4832	-26.4943	-4.98894	0.01	0.4912034	-2.778635	0.001664811
11350	-30.3448	-25.5595	-4.78539	0.01	0.7634774	-2.410192	0.003888731
11360	-30.6794	-25.3992	-5.28022	0.01	1.142705	-2.468506	0.003400118
11370	-32.3004	-25.1397	-7.16062	0.01	2.054101	-2.529609	0.002953866
11380	-30.8196	-25.844	-4.97559	0.01	0.4961816	-2.488605	0.003246346
11390	-32.2549	-24.7542	-7.50072	0.01	2.214269	-2.278454	0.005266794
11400	-31.4393	-25.0796	-6.35968	0.01	1.679371	-2.175251	0.006679581
11410	-32.3593	-25.1133	-7.24599	0.01	2.094177	-2.52431	0.002990126
11420	-31.2103	-25.0489	-6.16136	0.01	1.585796	-2.234529	0.005827355
11430	-30.4041	-25.516	-4.88813	0.01	0.8823651	-2.217351	0.006062461
11440	-30.9407	-26.0886	-4.85212	0.01	0.8485319	-2.699036	0.001999698
11450	-31.1753	-26.0821	-5.09322	0.01	0.4578741	-2.155375	0.006992377
11460	-32.3199	-27.1865	-5.13332	0.01	0.4470274	-2.982444	0.001041253
11470	-32.0898	-25.904	-6.18579	0.01	1.597371	-2.733054	0.001849038
11480	-31.3525	-25.1635	-6.18906	0.01	1.598917	-2.457942	0.003483837
11490	-30.3368	-25.557	-4.77971	0.01	0.7524823	-2.275309	0.005305065
11500	-31.8391	-27.0715	-4.76762	0.01	0.65601	-2.969679	0.001072312
11510	-35.5009	-30.5428	-4.95811	0.01	0.5030271	-3.791533	0.0001616094
11520	-30.9105	-25.9004	-5.01002	0.01	0.4837237	-2.215623	0.006086635
11530	-32.2549	-27.4805	-4.77445	0.01	0.6378156	-1.883124	0.01308807
11540	-31.2649	-25.8635	-5.40142	0.01	0.3906822	-2.396988	0.004008777
11550	-32.0122	-24.9477	-7.06451	0.01	2.009059	-2.162328	0.006881331
11560	-32.074	-27.1189	-4.95509	0.01	0.5042499	-1.947137	0.0112944
11570	-30.9388	-25.8862	-5.05264	0.01	1.005379	-2.055541	0.008799523
11580	-30.921	-25.3976	-5.52334	0.01	1.273112	-2.504128	0.003132359
11590	-30.6611	-25.5289	-5.13222	0.01	1.056008	-2.515192	0.00305357
11600	-30.8688	-25.4657	-5.40306	0.01	1.209961	-2.127933	0.007448477
11610	-30.327	-25.4748	-4.8522	0.01	0.8486159	-2.374704	0.004219838
11620	-30.7128	-25.4448	-5.26797	0.01	1.135801	-2.155686	0.006987378
11630	-31.931	-25.8189	-6.1121	0.01	1.5624	-2.704277	0.001975709
11640	-30.6972	-25.9282	-4.76895	0.01	0.6516649	-2.132142	0.007376637
11650	-33.4715	-28.0991	-5.37238	0.01	1.193461	-3.253861	0.0005573644
11660	-33.3488	-26.2474	-7.10133	0.01	2.026305	-2.858453	0.001385309
11670	-31.5517	-25.0535	-6.49824	0.01	1.744357	-2.427895	0.003733407
11680	-30.5437	-25.3238	-5.21988	0.01	1.108274	-2.238478	0.005774604
11690	-30.3413	-25.5266	-4.81473	0.01	0.8068491	-2.258446	0.005515101
11700	-30.9673	-25.9493	-5.01801	0.01	0.4810043	-2.550628	0.002814308
11710	-30.8161	-26.0486	-4.76755	0.01	0.6562669	-2.648475	0.002246596
11720	-30.3174	-25.4621	-4.85538	0.01	0.8517942	-2.347908	0.004488404
11730	-30.8239	-26.0307	-4.79319	0.01	0.6081859	-2.116118	0.007653885
11740	-31.1926	-26.3796	-4.81298	0.01	0.5870548	-2.042535	0.009067029
11750	-30.8244	-25.4451	-5.37931	0.01	1.197204	-2.50941	0.003094496
11760	-30.6846	-25.6584	-5.02625	0.01	0.9876825	-2.559873	0.002755034
11770	-31.8266	-24.8508	-6.97582	0.01	1.967556	-2.292672	0.005097161
11780	-31.3754	-26.1047	-5.27064	0.01	1.137306	-2.743742	0.00180409
11790	-32.1971	-26.9948	-5.20226	0.01	1.098008	-2.983952	0.001037644
11800	-30.9645	-25.1006	-5.86395	0.01	1.443175	-2.334247	0.004631839
11810	-30.4659	-25.6143	-4.8516	0.01	0.8480083	-2.179297	0.006617632
11820	-31.8489	-26.4228	-5.42609	0.01	0.3864794	-2.091038	0.008108905
11830	-31.3696	-25.8763	-5.49333	0.01	0.3756217	-2.385813	0.004113265
11840	-30.6221	-25.7397	-4.88234	0.01	0.5384922	-2.418416	0.003815784
11850	-31.9154	-25.1512	-6.76417	0.01	1.868661	-2.10521	0.007848566
11860	-30.6395	-25.8194	-4.82013	0.01	0.813504	-2.116151	0.007653303
11870	-31.3262	-26.262	-5.06419	0.01	1.012966	-2.776705	0.001672224
11880	-32.9732	-26.8386	-6.13462	0.01	1.573102	-2.975804	0.001057295
11890	-30.7927	-25.9752	-4.81746	0.01	0.810249	-2.651683	0.002230065
11900	-30.5285	-25.7289	-4.79966	0.01	0.6005821	-2.243686	0.005705764
11910	-31.3464	-26.5731	-4.77327	0.01	0.6404081	-2.825328	0.001495107
11920	-30.3165	-25.4766	-4.8399	0.01	0.835873	-2.299647	0.005015947
11930	-31.2711	-26.125	-5.1461	0.01	0.4437462	-2.626834	0.002361381
11940	-32.2584	-26.0911	-6.16732	0.01	0.2973443	-2.550717	0.002813731
11950	-31.6688	-26.3881	-5.28062	0.01	0.4132949	-2.7269	0.001875428
11960	-32.6519	-25.017	-7.63486	0.01	2.277875	-2.089087	0.008145408
11970	-31.1835	-25.1645	-6.01897	0.01	1.517959	-2.436505	0.003660121
11980	-33.4328	-27.7158	-5.71703	0.01	0.3445352	-1.911271	0.01226673
11990	-30.8627	-25.8532	-5.0095	0.01	0.4839026	-2.488232	0.003249138
12000	-30.5327	-25.7605	-4.77218	0.01	0.6429539	-2.199964	0.006310096
12010	-30.4665	-25.368	-5.09848	0.01	1.034985	-2.244384	0.005696608
12020	-30.3449	-25.5747	-4.77017	0.01	0.7288206	-2.278389	0.005267572
12030	-30.7375	-25.9026	-4.83498	0.01	0.5687335	-2.172157	0.006727333
12040	-31.3737	-25.6501	-5.72365	0.01	1.374313	-2.046301	0.008988734
12050	-31.8126	-26.2987	-5.51391	0.01	0.3724583	-2.682521	0.002077205
12060	-30.6114	-25.5524	-5.05897	0.01	1.009549	-2.514455	0.003058755
12070	-31.3976	-24.9739	-6.42371	0.01	1.709431	-2.254487	0.005565609
12080	-30.9275	-25.8413	-5.08616	0.01	1.027158	-2.641067	0.002285248
12090	-30.5592	-25.2801	-5.27914	0.01	1.142096	-2.363174	0.004333376
12100	-30.367	-25.5054	-4.86159	0.01	0.8578782	-2.239744	0.00575779
12110	-31.5723	-24.9317	-6.64066	0.01	1.810962	-2.339607	0.004575024
12120	-30.762	-25.9706	-4.7914	0.01	0.7738003	-2.642714	0.002276597
12130	-31.9504	-27.1515	-4.79894	0.01	0.6013846	-2.986639	0.001031242
12140	-30.4841	-25.719	-4.76505	0.01	0.7080294	-2.189322	0.006466629
12150	-30.7146	-25.2895	-5.42502	0.01	1.221663	-2.42151	0.003788701
12160	-34.6562	-27.248	-7.40822	0.01	0.2176239	-2.976968	0.001054464
12170	-30.6422	-25.873	-4.76915	0.01	0.6510512	-2.570468	0.002688633
12180	-31.2218	-25.8616	-5.36012	0.01	0.3980097	-2.330026	0.004677067
12190	-31.1841	-25.0216	-6.16254	0.01	1.586354	-2.298447	0.005029832
12200	-31.2402	-26.4767	-4.76346	0.01	0.6938011	-2.802576	0.00157552
12210	-30.5572	-25.7852	-4.77199	0.01	0.7341535	-2.552346	0.0028032
12220	-30.606	-25.8334	-4.77256	0.01	0.6420353	-2.547387	0.002835392
12230	-30.6217	-25.8205	-4.80123	0.01	0.7887917	-2.584016	0.00260606
12240	-32.029	-24.8038	-7.22514	0.01	2.084382	-2.282382	0.005219367
12250	-30.4609	-25.6616	-4.79937	0.01	0.600905	-2.334046	0.004633982
12260	-32.207	-27.3479	-4.85907	0.01	0.8554311	-1.867543	0.01356617
12270	-30.8697	-25.2424	-5.6273	0.01	1.326139	-2.194828	0.00638517
12280	-33.0878	-24.8252	-8.26262	0.01	2.579901	-2.463779	0.003437328
12290	-31.7521	-24.8688	-6.88325	0.01	1.924288	-2.293434	0.005088222
12300	-30.8545	-25.4792	-5.37531	0.01	1.195048	-2.525569	0.002981476
12310	-33.3364	-25.9356	-7.40084	0.01	2.167081	-1.91656	0.01211826
12320	-30.6286	-25.8378	-4.79081	0.01	0.7728454	-2.587727	0.002583885
12330	-30.8869	-25.7501	-5.13678	0.01	1.058807	-2.07729	0.008369706
12340	-31.7251	-25.3309	-6.39418	0.01	1.695576	-2.554603	0.002788668
12350	-30.73	-25.5464	-5.18364	0.01	1.087032	-2.13054	0.007403897
12360	-30.7277	-25.9421	-4.78557	0.01	0.6184326	-2.593656	0.002548851
12370	-32.9166	-25.938	-6.9786	0.01	1.968859	-1.931189	0.01171686
12380	-34.4246	-24.5226	-9.90198	0.01	3.414114	-2.135013	0.007328026
12390	-30.5066	-25.4628	-5.04377	0.01	0.9994935	-2.458136	0.00348228
12400	-31.0538	-25.846	-5.20778	0.01	0.4289422	-2.301317	0.004996693
12410	-32.2999	-27.3353	-4.96464	0.01	0.9439354	-1.858511	0.01385124
12420	-31.8436	-24.9683	-6.87528	0.01	1.920563	-2.417973	0.003819682
12430	-31.6718	-24.8959	-6.77593	0.01	1.874153	-2.321023	0.004775038
12440	-31.5941	-26.6438	-4.95032	0.01	0.506209	-2.829378	0.001481228
12450	-30.4956	-25.694	-4.80161	0.01	0.598439	-2.422634	0.003778908
12460	-31.1009	-26.268	-4.83285	0.01	0.8282085	-2.755204	0.001757099
12470	-30.3554	-25.5785	-4.77698	0.01	0.7465764	-2.41816	0.003818035
12480	-30.326	-25.4438	-4.88221	0.01	0.8770894	-2.305843	0.004944893
12490	-31.0368	-26.2527	-4.78405	0.01	0.6207022	-2.717659	0.00191576
12500	-30.6789	-25.2554	-5.42346	0.01	1.220834	-2.234134	0.005832647
12510	-30.657	-25.4243	-5.23264	0.01	1.115646	-2.171102	0.006743692
12520	-32.2522	-24.7626	-7.48959	0.01	2.209002	-2.316714	0.004822653
12530	-32.8849	-26.0387	-6.84621	0.01	0.2477041	-2.330532	0.00467163
12540	-30.478	-25.6693	-4.80866	0.01	0.5911847	-2.353408	0.004431919
12550	-30.5515	-25.2643	-5.28719	0.01	1.146614	-2.293107	0.005092051
12560	-31.2884	-25.7407	-5.54768	0.01	1.28564	-2.039786	0.009124606
12570	-31.8952	-26.7724	-5.12284	0.01	1.050223	-2.922888	0.001194296
12580	-31.6846	-26.6639	-5.02076	0.01	0.98393	-1.929954	0.01175022
12590	-30.3099	-25.4784	-4.8315	0.01	0.8266999	-2.335559	0.004617862
12600	-31.55	-26.783	-4.76692	0.01	0.7172471	-2.895668	0.001271547
12610	-30.4289	-25.6404	-4.78854	0.01	0.7690281	-2.482276	0.003294001
12620	-31.1477	-26.3737	-4.77405	0.01	0.7396046	-2.010893	0.009752303
12630	-30.5082	-25.503	-5.00523	0.01	0.9731781	-2.474528	0.003353295
12640	-31.1758	-26.3441	-4.83172	0.01	0.5712208	-2.053365	0.008843711
12650	-31.4038	-26.6066	-4.79721	0.01	0.6033605	-2.830801	0.001476383
12660	-31.1594	-26.0952	-5.06426	0.01	0.4662992	-2.619871	0.002399543
12670	-33.0511	-24.7957	-8.25541	0.01	2.576386	-2.128114	0.007445358
12680	-33.6145	-26.165	-7.44953	0.01	2.190065	-1.884568	0.01304465
12690	-31.4621	-25.6709	-5.79113	0.01	1.407598	-2.638312	0.002299788
12700	-31.2977	-24.9888	-6.30893	0.01	1.655503	-2.28807	0.005151454
12710	-30.635	-25.7145	-4.92059	0.01	0.9097864	-2.566478	0.002713453
12720	-30.7228	-25.1828	-5.54001	0.01	1.281702	-2.296714	0.005049937
12730	-30.3884	-25.5961	-4.7923	0.01	0.7752711	-2.223433	0.005978153
12740	-31.9682	-25.0445	-6.92372	0.01	1.943198	-2.131464	0.007388161
12750	-31.7799	-25.325	-6.45484	0.01	1.724025	-2.556556	0.002776159
12760	-30.5114	-25.7327	-4.7787	0.01	0.629516	-2.22234	0.005993219
12770	-30.4334	-25.4359	-4.99745	0.01	0.9677049	-2.42231	0.003781726
12780	-30.8441	-25.873	-4.97111	0.01	0.4979006	-2.510752	0.003084948
12790	-32.4382	-26.3079	-6.13033	0.01	0.3006662	-2.154767	0.007002181
12800	-32.2217	-26.4593	-5.76241	0.01	0.3389856	-2.737927	0.001828409
12810	-30.357	-25.5937	-4.76328	0.01	0.6876956	-2.373426	0.004232277
12820	-35.4606	-25.4055	-10.0551	0.01	3.496033	-2.729591	0.001863843
12830	-30.3359	-25.4743	-4.86164	0.01	0.8579218	-2.384784	0.004123022
12840	-30.9152	-26.146	-4.76916	0.01	0.6510292	-2.684728	0.002066674
12850	-30.4757	-25.6731	-4.8026	0.01	0.5973799	-2.307771	0.004922987
12860	-30.5962	-25.8107	-4.78553	0.01	0.6184887	-2.188095	0.006484926
12870	-31.225	-26.3594	-4.86556	0.01	0.8616916	-1.991565	0.01019611
12880	-30.4498	-25.3487	-5.10107	0.01	1.036622	-2.371244	0.004253595
12890	-31.7506	-26.8756	-4.87495	0.01	0.870484	-1.918183	0.01207306
12900	-31.0281	-25.6881	-5.33996	0.01	1.175829	-2.609408	0.002458055
12910	-30.5514	-25.7773	-4.77409	0.01	0.7397203	-2.550093	0.00281778
12920	-30.8316	-25.1592	-5.67235	0.01	1.348768	-2.353587	0.004430099
12930	-31.4609	-24.9456	-6.51523	0.01	1.75231	-2.311058	0.004885871
12940	-31.9225	-24.8282	-7.09432	0.01	2.02302	-2.284977	0.005188276
12950	-30.3258	-25.5376	-4.78825	0.01	0.768539	-2.384447	0.004126229
12960	-31.4748	-26.1709	-5.30386	0.01	1.155915	-1.978593	0.01050527
12970	-30.8756	-26.1122	-4.76336	0.01	0.6830324	-2.678393	0.002097042
12980	-30.337	-25.4208	-4.91627	0.01	0.9062641	-2.333033	0.004644802
12990	-32.3072	-25.1888	-7.11841	0.01	2.034309	-2.546564	0.002840769
13000	-33.0514	-27.7445	-5.3069	0.01	1.157605	-1.799341	0.01587298
13010	-30.4811	-25.6632	-4.81795	0.01	0.8108503	-2.512387	0.00307336
13020	-30.3131	-25.4791	-4.83402	0.01	0.8294965	-2.30731	0.004928215
13030	-34.4988	-29.7354	-4.76337	0.01	0.6919611	-1.701996	0.01986115
13040	-34.5764	-29.5817	-4.99476	0.01	0.4890932	-1.736242	0.01835517
13050	-31.9799	-25.9566	-6.02326	0.01	1.520011	-2.740831	0.001816221
13060	-31.6292	-25.8616	-5.76761	0.01	1.396036	-2.000609	0.009985987
13070	-30.694	-25.359	-5.33496	0.01	1.173086	-2.4532	0.003522087
13080	-31.8974	-25.2913	-6.60609	0.01	1.794807	-2.074017	0.008433026
13090	-30.451	-25.3231	-5.12799	0.01	1.053403	-2.336562	0.004607208
13100	-30.9002	-25.8481	-5.05208	0.01	0.4700122	-2.474683	0.003352103
13110	-30.8185	-25.8713	-4.94721	0.01	0.5075018	-2.216698	0.006071581
